date,stock_id,deal_price,volume,Time,TickType
2021-01-22,2603,35.1,2,12:56:37.422,2
2021-01-22,2603,35.1,1,12:56:38.031,2
2021-01-22,2603,35.15,1,12:56:38.132,1
2021-01-22,2603,35.15,2,12:56:38.697,1
2021-01-22,2603,35.1,1,12:56:38.822,2
2021-01-22,2603,35.15,2,12:56:40.008,1
2021-01-22,2603,35.15,2,12:56:40.194,1
2021-01-22,2603,35.15,1,12:56:40.358,1
2021-01-22,2603,35.15,1,12:56:40.390,1
2021-01-22,2603,35.15,5,12:56:40.447,1
2021-01-22,2603,35.1,3,12:56:41.229,2
2021-01-22,2603,35.1,1,12:56:41.891,2
2021-01-22,2603,35.15,2,12:56:42.427,1
2021-01-22,2603,35.15,3,12:56:42.545,1
2021-01-22,2603,35.15,5,12:56:42.737,1
2021-01-22,2603,35.1,2,12:56:42.873,2
2021-01-22,2603,35.1,2,12:56:43.433,2
2021-01-22,2603,35.1,6,12:56:43.505,2
2021-01-22,2603,35.15,22,12:56:44.018,1
2021-01-22,2603,35.1,1,12:56:44.524,2
2021-01-22,2603,35.15,2,12:56:44.543,1
2021-01-22,2603,35.15,3,12:56:44.591,1
2021-01-22,2603,35.1,1,12:56:44.895,2
2021-01-22,2603,35.15,10,12:56:46.247,1
2021-01-22,2603,35.1,10,12:56:46.348,2
2021-01-22,2603,35.15,1,12:56:47.066,1
2021-01-22,2603,35.15,10,12:56:47.233,1
2021-01-22,2603,35.15,1,12:56:49.144,1
2021-01-22,2603,35.1,3,12:56:49.697,2
2021-01-22,2603,35.15,39,12:56:50.003,1
2021-01-22,2603,35.1,10,12:56:50.674,2
2021-01-22,2603,35.15,1,12:56:51.354,1
2021-01-22,2603,35.15,1,12:56:51.395,1
2021-01-22,2603,35.15,1,12:56:51.994,1
2021-01-22,2603,35.1,2,12:56:52.324,2
2021-01-22,2603,35.1,2,12:56:52.575,2
2021-01-22,2603,35.15,3,12:56:54.263,1
2021-01-22,2603,35.1,1,12:56:54.474,2
2021-01-22,2603,35.15,2,12:56:54.673,1
2021-01-22,2603,35.1,2,12:56:54.918,2
2021-01-22,2603,35.15,3,12:56:55.485,1
2021-01-22,2603,35.1,1,12:56:55.499,2
2021-01-22,2603,35.1,5,12:56:56.188,2
2021-01-22,2603,35.15,3,12:56:57.065,1
2021-01-22,2603,35.15,1,12:56:57.116,1
2021-01-22,2603,35.15,3,12:56:58.244,1
2021-01-22,2603,35.1,1,12:56:58.317,2
2021-01-22,2603,35.1,5,12:57:00.472,2
2021-01-22,2603,35.1,1,12:57:00.788,2
2021-01-22,2603,35.15,3,12:57:01.025,1
2021-01-22,2603,35.15,6,12:57:02.012,1
2021-01-22,2603,35.15,50,12:57:02.244,1
2021-01-22,2603,35.1,2,12:57:03.409,2
2021-01-22,2603,35.15,5,12:57:03.665,1
2021-01-22,2603,35.15,1,12:57:05.590,1
2021-01-22,2603,35.15,20,12:57:05.624,1
2021-01-22,2603,35.15,1,12:57:06.694,1
2021-01-22,2603,35.15,5,12:57:07.124,1
2021-01-22,2603,35.15,1,12:57:07.201,1
2021-01-22,2603,35.1,1,12:57:07.704,2
2021-01-22,2603,35.15,1,12:57:07.845,1
2021-01-22,2603,35.1,1,12:57:08.494,2
2021-01-22,2603,35.15,2,12:57:08.632,1
2021-01-22,2603,35.15,2,12:57:09.309,1
2021-01-22,2603,35.15,1,12:57:09.374,1
2021-01-22,2603,35.15,3,12:57:09.420,1
2021-01-22,2603,35.1,1,12:57:09.781,2
2021-01-22,2603,35.15,2,12:57:09.893,1
2021-01-22,2603,35.15,1,12:57:09.909,1
2021-01-22,2603,35.15,4,12:57:10.075,1
2021-01-22,2603,35.15,2,12:57:11.074,1
2021-01-22,2603,35.15,1,12:57:11.161,1
2021-01-22,2603,35.1,1,12:57:12.284,2
2021-01-22,2603,35.15,1,12:57:12.528,1
2021-01-22,2603,35.15,2,12:57:12.663,1
2021-01-22,2603,35.15,10,12:57:12.827,1
2021-01-22,2603,35.15,1,12:57:13.152,1
2021-01-22,2603,35.1,1,12:57:13.548,2
2021-01-22,2603,35.15,1,12:57:13.634,1
2021-01-22,2603,35.15,1,12:57:13.821,1
2021-01-22,2603,35.1,2,12:57:15.132,2
2021-01-22,2603,35.15,1,12:57:15.201,1
2021-01-22,2603,35.1,3,12:57:15.307,2
2021-01-22,2603,35.15,50,12:57:16.103,1
2021-01-22,2603,35.1,1,12:57:16.169,2
2021-01-22,2603,35.15,1,12:57:16.468,1
2021-01-22,2603,35.15,1,12:57:16.699,1
2021-01-22,2603,35.15,2,12:57:16.738,1
2021-01-22,2603,35.15,1,12:57:16.939,1
2021-01-22,2603,35.1,1,12:57:17.298,2
2021-01-22,2603,35.15,3,12:57:17.484,1
2021-01-22,2603,35.15,1,12:57:17.651,1
2021-01-22,2603,35.15,1,12:57:17.831,1
2021-01-22,2603,35.1,100,12:57:17.872,2
2021-01-22,2603,35.1,3,12:57:17.975,2
2021-01-22,2603,35.15,1,12:57:18.118,1
2021-01-22,2603,35.15,100,12:57:18.421,1
2021-01-22,2603,35.15,1,12:57:18.457,1
2021-01-22,2603,35.15,1,12:57:18.583,1
2021-01-22,2603,35.1,2,12:57:18.643,2
2021-01-22,2603,35.15,1,12:57:19.132,1
2021-01-22,2603,35.15,2,12:57:19.141,1
2021-01-22,2603,35.15,1,12:57:19.696,1
2021-01-22,2603,35.15,10,12:57:20.789,1
2021-01-22,2603,35.15,10,12:57:20.823,1
2021-01-22,2603,35.15,1,12:57:21.627,1
2021-01-22,2603,35.15,15,12:57:21.641,1
2021-01-22,2603,35.15,1,12:57:21.777,1
2021-01-22,2603,35.15,2,12:57:21.830,1
2021-01-22,2603,35.15,3,12:57:21.890,1
2021-01-22,2603,35.1,1,12:57:22.621,2
2021-01-22,2603,35.15,1,12:57:22.831,1
2021-01-22,2603,35.1,20,12:57:23.076,2
2021-01-22,2603,35.15,4,12:57:23.126,1
2021-01-22,2603,35.15,2,12:57:23.149,1
2021-01-22,2603,35.1,1,12:57:24.946,2
2021-01-22,2603,35.15,1,12:57:26.070,1
2021-01-22,2603,35.15,1,12:57:26.594,1
2021-01-22,2603,35.1,10,12:57:27.100,2
2021-01-22,2603,35.15,31,12:57:29.233,1
2021-01-22,2603,35.1,12,12:57:29.234,2
2021-01-22,2603,35.15,1,12:57:30.822,1
2021-01-22,2603,35.1,2,12:57:31.325,2
2021-01-22,2603,35.15,1,12:57:33.550,1
2021-01-22,2603,35.15,4,12:57:34.217,1
2021-01-22,2603,35.15,3,12:57:34.309,1
2021-01-22,2603,35.15,14,12:57:34.814,1
2021-01-22,2603,35.1,200,12:57:36.337,2
2021-01-22,2603,35.1,284,12:57:36.941,2
2021-01-22,2603,35.1,5,12:57:36.973,0
2021-01-22,2603,35.1,1,12:57:37.178,0
2021-01-22,2603,35.1,1,12:57:38.068,1
2021-01-22,2603,35.15,2,12:57:38.094,1
2021-01-22,2603,35.15,1,12:57:38.120,1
2021-01-22,2603,35.15,2,12:57:38.758,1
2021-01-22,2603,35.1,2,12:57:40.249,2
2021-01-22,2603,35.1,10,12:57:40.679,1
2021-01-22,2603,35.05,285,12:57:41.067,2
2021-01-22,2603,35.05,67,12:57:41.100,0
2021-01-22,2603,35.1,1,12:57:41.246,1
2021-01-22,2603,35.1,1,12:57:41.324,1
2021-01-22,2603,35.1,1,12:57:41.840,1
2021-01-22,2603,35.1,1,12:57:41.942,1
2021-01-22,2603,35.1,3,12:57:42.185,1
2021-01-22,2603,35.05,1,12:57:43.395,2
2021-01-22,2603,35.1,1,12:57:44.197,1
2021-01-22,2603,35.1,13,12:57:45.267,1
2021-01-22,2603,35.1,1,12:57:45.382,1
2021-01-22,2603,35.1,1,12:57:46.031,1
2021-01-22,2603,35.1,3,12:57:46.612,1
2021-01-22,2603,35.1,3,12:57:46.796,1
2021-01-22,2603,35.1,2,12:57:47.897,1
2021-01-22,2603,35.1,1,12:57:50.167,1
2021-01-22,2603,35.05,3,12:57:50.300,2
2021-01-22,2603,35.05,4,12:57:50.925,0
2021-01-22,2603,35.05,1,12:57:51.453,1
2021-01-22,2603,35.1,2,12:57:51.877,1
2021-01-22,2603,35.1,1,12:57:51.904,1
2021-01-22,2603,35.05,2,12:57:52.177,2
2021-01-22,2603,35.1,1,12:57:53.337,1
2021-01-22,2603,35.1,5,12:57:53.749,1
2021-01-22,2603,35.05,20,12:57:54.432,2
2021-01-22,2603,35.05,1,12:57:54.778,2
2021-01-22,2603,35.05,1,12:57:54.960,2
2021-01-22,2603,35.1,1,12:57:55.610,1
2021-01-22,2603,35.05,2,12:57:55.889,2
2021-01-22,2603,35.1,1,12:57:56.114,1
2021-01-22,2603,35.05,1,12:57:56.353,2
2021-01-22,2603,35.05,10,12:57:56.607,2
2021-01-22,2603,35.1,3,12:57:59.118,1
2021-01-22,2603,35.1,3,12:57:59.238,1
2021-01-22,2603,35.05,2,12:57:59.486,2
2021-01-22,2603,35.05,1,12:58:00.022,2
2021-01-22,2603,35.1,1,12:58:00.578,1
2021-01-22,2603,35.05,1,12:58:01.011,2
2021-01-22,2603,35.05,5,12:58:01.800,2
2021-01-22,2603,35.05,1,12:58:01.947,2
2021-01-22,2603,35.05,2,12:58:02.576,2
2021-01-22,2603,35.05,2,12:58:02.998,2
2021-01-22,2603,35.1,2,12:58:03.854,1
2021-01-22,2603,35.05,1,12:58:04.485,2
2021-01-22,2603,35.05,1,12:58:05.298,2
2021-01-22,2603,35.1,1,12:58:05.777,1
2021-01-22,2603,35.05,1,12:58:06.291,2
2021-01-22,2603,35.05,1,12:58:06.348,2
2021-01-22,2603,35.05,4,12:58:06.520,2
2021-01-22,2603,35.05,1,12:58:06.792,2
2021-01-22,2603,35.05,1,12:58:06.991,2
2021-01-22,2603,35.05,5,12:58:07.016,2
2021-01-22,2603,35.1,1,12:58:07.237,1
2021-01-22,2603,35.1,1,12:58:07.846,1
2021-01-22,2603,35.05,3,12:58:07.947,2
2021-01-22,2603,35.1,1,12:58:08.228,1
2021-01-22,2603,35.1,10,12:58:08.832,1
2021-01-22,2603,35.05,1,12:58:08.879,2
2021-01-22,2603,35.05,1,12:58:09.448,2
2021-01-22,2603,35.1,1,12:58:09.801,1
2021-01-22,2603,35.1,1,12:58:10.327,1
2021-01-22,2603,35.1,3,12:58:11.629,1
2021-01-22,2603,35.1,6,12:58:12.448,1
2021-01-22,2603,35.05,2,12:58:12.579,2
2021-01-22,2603,35.1,10,12:58:12.788,1
2021-01-22,2603,35.05,1,12:58:13.624,2
2021-01-22,2603,35.1,3,12:58:13.724,1
2021-01-22,2603,35.1,2,12:58:13.757,1
2021-01-22,2603,35.05,1,12:58:14.190,2
2021-01-22,2603,35.05,1,12:58:15.992,2
2021-01-22,2603,35.05,2,12:58:16.138,2
2021-01-22,2603,35.1,2,12:58:16.758,1
2021-01-22,2603,35.1,1,12:58:17.169,1
2021-01-22,2603,35.1,10,12:58:17.583,1
2021-01-22,2603,35.05,1,12:58:17.676,2
2021-01-22,2603,35.1,15,12:58:17.740,1
2021-01-22,2603,35.05,2,12:58:18.673,2
2021-01-22,2603,35.05,1,12:58:19.176,2
2021-01-22,2603,35.1,2,12:58:20.049,1
2021-01-22,2603,35.1,4,12:58:20.430,1
2021-01-22,2603,35.05,2,12:58:21.930,2
2021-01-22,2603,35.1,1,12:58:22.305,1
2021-01-22,2603,35.1,10,12:58:22.353,1
2021-01-22,2603,35.1,1,12:58:23.108,1
2021-01-22,2603,35.05,1,12:58:23.618,2
2021-01-22,2603,35.1,2,12:58:23.736,1
2021-01-22,2603,35.1,3,12:58:24.035,1
2021-01-22,2603,35.1,1,12:58:24.216,1
2021-01-22,2603,35.1,5,12:58:24.443,1
2021-01-22,2603,35.05,10,12:58:24.493,2
2021-01-22,2603,35.05,4,12:58:26.363,2
2021-01-22,2603,35.1,1,12:58:27.038,1
2021-01-22,2603,35.1,3,12:58:27.058,1
2021-01-22,2603,35.05,1,12:58:27.296,2
2021-01-22,2603,35.05,1,12:58:30.046,2
2021-01-22,2603,35.05,1,12:58:30.093,2
2021-01-22,2603,35.1,4,12:58:30.531,1
2021-01-22,2603,35.05,5,12:58:30.836,2
2021-01-22,2603,35.05,2,12:58:31.004,2
2021-01-22,2603,35.1,12,12:58:32.069,1
2021-01-22,2603,35.05,1,12:58:32.218,2
2021-01-22,2603,35.05,1,12:58:33.122,2
2021-01-22,2603,35.05,20,12:58:33.213,2
2021-01-22,2603,35.1,10,12:58:33.251,1
2021-01-22,2603,35.05,1,12:58:33.338,2
2021-01-22,2603,35.05,10,12:58:36.086,2
2021-01-22,2603,35.1,3,12:58:36.483,1
2021-01-22,2603,35.05,10,12:58:36.660,2
2021-01-22,2603,35.1,1,12:58:38.530,1
2021-01-22,2603,35.1,10,12:58:39.284,1
2021-01-22,2603,35.1,5,12:58:39.293,1
2021-01-22,2603,35.05,1,12:58:40.772,2
2021-01-22,2603,35.1,1,12:58:40.793,1
2021-01-22,2603,35.05,1,12:58:40.931,2
2021-01-22,2603,35.1,5,12:58:43.074,1
2021-01-22,2603,35.1,1,12:58:43.311,1
2021-01-22,2603,35.1,1,12:58:44.368,1
2021-01-22,2603,35.1,1,12:58:44.586,1
2021-01-22,2603,35.05,20,12:58:45.401,2
2021-01-22,2603,35.1,5,12:58:45.666,1
2021-01-22,2603,35.1,10,12:58:46.366,1
2021-01-22,2603,35.05,1,12:58:46.873,2
2021-01-22,2603,35.1,3,12:58:48.928,1
2021-01-22,2603,35.05,2,12:58:49.292,2
2021-01-22,2603,35.1,2,12:58:49.403,1
2021-01-22,2603,35.05,1,12:58:49.651,2
2021-01-22,2603,35.1,1,12:58:49.932,1
2021-01-22,2603,35.1,1,12:58:50.406,1
2021-01-22,2603,35.1,1,12:58:50.840,1
2021-01-22,2603,35.1,1,12:58:51.271,1
2021-01-22,2603,35.05,30,12:58:51.705,2
2021-01-22,2603,35.1,1,12:58:51.828,1
2021-01-22,2603,35.1,1,12:58:52.900,1
2021-01-22,2603,35.05,1,12:58:53.420,2
2021-01-22,2603,35.05,1,12:58:55.067,2
2021-01-22,2603,35.05,1,12:58:55.205,2
2021-01-22,2603,35.1,1,12:58:55.453,1
2021-01-22,2603,35.05,3,12:58:55.848,2
2021-01-22,2603,35.05,2,12:58:56.010,2
2021-01-22,2603,35.05,1,12:58:56.839,2
2021-01-22,2603,35.1,1,12:58:57.451,1
2021-01-22,2603,35.05,70,12:58:57.840,2
2021-01-22,2603,35.05,1,12:58:59.342,2
2021-01-22,2603,35.05,10,12:59:00.026,2
2021-01-22,2603,35.05,1,12:59:00.578,2
2021-01-22,2603,35.05,10,12:59:00.757,2
2021-01-22,2603,35.05,1,12:59:01.158,2
2021-01-22,2603,35.1,3,12:59:01.404,1
2021-01-22,2603,35.05,3,12:59:02.360,2
2021-01-22,2603,35.05,16,12:59:03.515,2
2021-01-22,2603,35.05,40,12:59:03.674,2
2021-01-22,2603,35.1,1,12:59:05.637,1
2021-01-22,2603,35.05,1,12:59:05.847,2
2021-01-22,2603,35.05,2,12:59:06.269,2
2021-01-22,2603,35.1,1,12:59:06.424,1
2021-01-22,2603,35.05,2,12:59:06.465,2
2021-01-22,2603,35.05,3,12:59:06.614,2
2021-01-22,2603,35.1,1,12:59:06.889,1
2021-01-22,2603,35.1,3,12:59:08.627,1
2021-01-22,2603,35.1,1,12:59:09.121,1
2021-01-22,2603,35.05,1,12:59:09.164,2
2021-01-22,2603,35.1,2,12:59:09.993,1
2021-01-22,2603,35.05,3,12:59:10.237,2
2021-01-22,2603,35.05,70,12:59:10.549,2
2021-01-22,2603,35.05,5,12:59:10.943,2
2021-01-22,2603,35.05,1,12:59:11.122,2
2021-01-22,2603,35.1,2,12:59:11.354,1
2021-01-22,2603,35.1,1,12:59:12.278,1
2021-01-22,2603,35.05,5,12:59:12.346,2
2021-01-22,2603,35.05,2,12:59:12.360,2
2021-01-22,2603,35.1,2,12:59:12.696,1
2021-01-22,2603,35.1,3,12:59:13.787,1
2021-01-22,2603,35.05,5,12:59:13.900,2
2021-01-22,2603,35.05,26,12:59:14.313,2
2021-01-22,2603,35.05,1,12:59:14.349,2
2021-01-22,2603,35.1,3,12:59:15.108,1
2021-01-22,2603,35.1,1,12:59:15.117,1
2021-01-22,2603,35.05,50,12:59:15.126,2
2021-01-22,2603,35.05,1,12:59:15.402,2
2021-01-22,2603,35.05,5,12:59:15.476,2
2021-01-22,2603,35.05,2,12:59:15.626,2
2021-01-22,2603,35.05,1,12:59:15.905,2
2021-01-22,2603,35.05,1,12:59:16.332,2
2021-01-22,2603,35.05,1,12:59:16.664,2
2021-01-22,2603,35.05,1,12:59:16.694,2
2021-01-22,2603,35.1,1,12:59:17.226,1
2021-01-22,2603,35.05,15,12:59:17.270,2
2021-01-22,2603,35.05,1,12:59:17.588,2
2021-01-22,2603,35.05,10,12:59:18.048,2
2021-01-22,2603,35.05,5,12:59:18.115,2
2021-01-22,2603,35.05,1,12:59:18.431,2
2021-01-22,2603,35.05,1,12:59:18.652,2
2021-01-22,2603,35.05,80,12:59:18.674,2
2021-01-22,2603,35.05,5,12:59:19.177,2
2021-01-22,2603,35.1,1,12:59:19.564,1
2021-01-22,2603,35.05,2,12:59:20.395,2
2021-01-22,2603,35.05,1,12:59:20.423,2
2021-01-22,2603,35.05,2,12:59:20.501,2
2021-01-22,2603,35.05,1,12:59:20.893,2
2021-01-22,2603,35.05,3,12:59:20.910,2
2021-01-22,2603,35.05,4,12:59:21.117,2
2021-01-22,2603,35.05,1,12:59:21.613,2
2021-01-22,2603,35.05,10,12:59:21.728,2
2021-01-22,2603,35.05,2,12:59:21.797,2
2021-01-22,2603,35.05,13,12:59:22.222,2
2021-01-22,2603,35.05,214,12:59:22.290,0
2021-01-22,2603,35,285,12:59:22.315,2
2021-01-22,2603,35,61,12:59:22.461,2
2021-01-22,2603,35.05,1,12:59:22.786,1
2021-01-22,2603,35,1,12:59:22.954,2
2021-01-22,2603,35.05,1,12:59:23.527,1
2021-01-22,2603,35.05,1,12:59:24.220,1
2021-01-22,2603,35,1,12:59:24.615,2
2021-01-22,2603,35,1,12:59:24.880,2
2021-01-22,2603,35.05,1,12:59:25.310,1
2021-01-22,2603,35.05,1,12:59:25.747,1
2021-01-22,2603,35.05,8,12:59:25.929,1
2021-01-22,2603,35.05,2,12:59:26.024,1
2021-01-22,2603,35.05,3,12:59:26.208,1
2021-01-22,2603,35.05,100,12:59:26.435,1
2021-01-22,2603,35,7,12:59:26.710,2
2021-01-22,2603,35,2,12:59:26.963,2
2021-01-22,2603,35,10,12:59:27.187,2
2021-01-22,2603,35.05,1,12:59:27.626,1
2021-01-22,2603,35,2,12:59:27.788,2
2021-01-22,2603,35.05,2,12:59:28.357,1
2021-01-22,2603,35.05,1,12:59:28.706,1
2021-01-22,2603,35,2,12:59:29.349,2
2021-01-22,2603,35.05,1,12:59:29.440,1
2021-01-22,2603,35.05,2,12:59:30.143,1
2021-01-22,2603,35.05,1,12:59:30.217,1
2021-01-22,2603,35,1,12:59:30.676,2
2021-01-22,2603,35.05,10,12:59:31.117,1
2021-01-22,2603,35,1,12:59:31.468,2
2021-01-22,2603,35,1,12:59:33.266,2
2021-01-22,2603,35.05,1,12:59:34.588,1
2021-01-22,2603,35,1,12:59:35.108,2
2021-01-22,2603,35,4,12:59:35.115,2
2021-01-22,2603,35,1,12:59:37.487,2
2021-01-22,2603,35,1,12:59:37.947,2
2021-01-22,2603,35.05,2,12:59:38.232,1
2021-01-22,2603,35,2,12:59:38.542,2
2021-01-22,2603,35.05,3,12:59:38.722,1
2021-01-22,2603,35.05,9,12:59:39.015,1
2021-01-22,2603,35,1,12:59:39.369,2
2021-01-22,2603,35,2,12:59:39.724,2
2021-01-22,2603,35,20,12:59:40.548,2
2021-01-22,2603,35.05,1,12:59:41.903,1
2021-01-22,2603,35,1,12:59:42.338,2
2021-01-22,2603,35,1,12:59:44.020,2
2021-01-22,2603,35,2,12:59:44.478,2
2021-01-22,2603,35,2,12:59:45.046,2
2021-01-22,2603,35,3,12:59:47.399,2
2021-01-22,2603,35,1,12:59:47.459,2
2021-01-22,2603,35,2,12:59:47.710,2
2021-01-22,2603,35.05,30,12:59:48.430,1
2021-01-22,2603,35,6,12:59:48.827,2
2021-01-22,2603,35,1,12:59:48.985,2
2021-01-22,2603,35,2,12:59:49.346,2
2021-01-22,2603,35,6,12:59:49.369,2
2021-01-22,2603,35.05,2,12:59:49.980,1
2021-01-22,2603,35,2,12:59:50.611,2
2021-01-22,2603,35,6,12:59:50.661,2
2021-01-22,2603,35.05,3,12:59:51.079,1
2021-01-22,2603,35,1,12:59:51.352,2
2021-01-22,2603,35,10,12:59:51.477,2
2021-01-22,2603,35,10,12:59:51.489,2
2021-01-22,2603,35,6,12:59:52.113,2
2021-01-22,2603,35,4,12:59:52.481,2
2021-01-22,2603,35,2,12:59:52.482,2
2021-01-22,2603,35,200,12:59:52.604,2
2021-01-22,2603,35,1,12:59:53.771,2
2021-01-22,2603,35.05,1,12:59:53.822,1
2021-01-22,2603,35,1,12:59:53.958,2
2021-01-22,2603,35,30,12:59:54.137,2
2021-01-22,2603,35,1,12:59:54.151,2
2021-01-22,2603,35,1,12:59:54.421,2
2021-01-22,2603,35,2,12:59:54.449,2
2021-01-22,2603,35,2,12:59:54.634,2
2021-01-22,2603,35,2,12:59:54.810,2
2021-01-22,2603,35,2,12:59:54.886,2
2021-01-22,2603,35,1,12:59:54.955,2
2021-01-22,2603,35,1,12:59:55.003,2
2021-01-22,2603,35,2,12:59:55.074,2
2021-01-22,2603,35,10,12:59:55.181,2
2021-01-22,2603,35,15,12:59:55.250,2
2021-01-22,2603,35,1,12:59:55.283,2
2021-01-22,2603,35,4,12:59:55.374,2
2021-01-22,2603,35,1,12:59:55.466,2
2021-01-22,2603,35,1,12:59:55.581,2
2021-01-22,2603,35.05,1,12:59:55.672,1
2021-01-22,2603,35,2,12:59:55.734,2
2021-01-22,2603,35,4,12:59:56.011,2
2021-01-22,2603,35,3,12:59:56.045,2
2021-01-22,2603,35,2,12:59:56.067,2
2021-01-22,2603,35,40,12:59:56.114,2
2021-01-22,2603,35,20,12:59:56.119,2
2021-01-22,2603,35,2,12:59:56.148,2
2021-01-22,2603,35,12,12:59:56.150,2
2021-01-22,2603,35,2,12:59:56.152,2
2021-01-22,2603,35,26,12:59:56.155,2
2021-01-22,2603,35,4,12:59:56.180,2
2021-01-22,2603,35,4,12:59:56.182,2
2021-01-22,2603,35,4,12:59:56.184,2
2021-01-22,2603,35,4,12:59:56.186,2
2021-01-22,2603,35,8,12:59:56.211,2
2021-01-22,2603,35,12,12:59:56.213,2
2021-01-22,2603,35,85,12:59:56.217,2
2021-01-22,2603,35,42,12:59:56.253,2
2021-01-22,2603,35,2,12:59:56.259,2
2021-01-22,2603,35,10,12:59:56.261,2
2021-01-22,2603,35,6,12:59:56.276,2
2021-01-22,2603,35,2,12:59:56.278,2
2021-01-22,2603,35,2,12:59:56.279,2
2021-01-22,2603,35,8,12:59:56.281,2
2021-01-22,2603,35,8,12:59:56.284,0
2021-01-22,2603,34.95,197,12:59:56.312,0
2021-01-22,2603,34.9,2,12:59:56.799,2
2021-01-22,2603,35,1,12:59:56.830,1
2021-01-22,2603,35,13,12:59:56.900,1
2021-01-22,2603,34.95,1,12:59:57.222,2
2021-01-22,2603,35,1,12:59:57.368,1
2021-01-22,2603,34.95,2,12:59:58.103,2
2021-01-22,2603,35,10,12:59:58.317,1
2021-01-22,2603,35,1,12:59:58.417,1
2021-01-22,2603,34.95,2,12:59:58.780,2
2021-01-22,2603,34.95,3,12:59:59.555,2
2021-01-22,2603,34.95,1,12:59:59.945,2
2021-01-22,2603,35,5,12:59:59.976,1
2021-01-22,2603,34.95,1,13:00:00.150,2
2021-01-22,2603,34.95,2,13:00:01.416,2
2021-01-22,2603,34.95,1,13:00:01.661,2
2021-01-22,2603,34.95,1,13:00:01.717,2
2021-01-22,2603,35,4,13:00:01.816,1
2021-01-22,2603,34.95,10,13:00:01.837,2
2021-01-22,2603,34.95,1,13:00:02.138,2
2021-01-22,2603,34.95,1,13:00:02.215,2
2021-01-22,2603,34.95,1,13:00:02.332,2
2021-01-22,2603,35,2,13:00:02.423,1
2021-01-22,2603,34.95,1,13:00:02.659,2
2021-01-22,2603,34.95,1,13:00:03.326,2
2021-01-22,2603,35,3,13:00:03.546,1
2021-01-22,2603,34.95,1,13:00:03.851,2
2021-01-22,2603,34.95,3,13:00:04.029,2
2021-01-22,2603,34.95,1,13:00:04.057,2
2021-01-22,2603,34.95,2,13:00:04.530,2
2021-01-22,2603,34.95,2,13:00:04.538,0
2021-01-22,2603,34.9,5,13:00:05.074,2
2021-01-22,2603,34.9,1,13:00:05.487,2
2021-01-22,2603,34.9,1,13:00:05.985,2
2021-01-22,2603,34.95,1,13:00:06.752,1
2021-01-22,2603,34.9,5,13:00:06.920,2
2021-01-22,2603,34.9,1,13:00:07.419,2
2021-01-22,2603,34.95,32,13:00:08.112,1
2021-01-22,2603,34.9,1,13:00:08.524,2
2021-01-22,2603,35,20,13:00:08.799,1
2021-01-22,2603,34.95,1,13:00:09.491,2
2021-01-22,2603,34.9,1,13:00:10.045,2
2021-01-22,2603,34.9,5,13:00:10.515,2
2021-01-22,2603,34.9,1,13:00:11.684,2
2021-01-22,2603,34.95,20,13:00:11.867,1
2021-01-22,2603,34.9,1,13:00:12.297,2
2021-01-22,2603,34.9,1,13:00:12.684,2
2021-01-22,2603,34.95,10,13:00:12.893,1
2021-01-22,2603,34.9,1,13:00:13.110,2
2021-01-22,2603,34.95,3,13:00:13.128,1
2021-01-22,2603,34.95,1,13:00:13.249,1
2021-01-22,2603,34.9,1,13:00:13.554,2
2021-01-22,2603,34.95,1,13:00:13.616,1
2021-01-22,2603,34.9,1,13:00:13.989,2
2021-01-22,2603,34.9,1,13:00:14.063,2
2021-01-22,2603,34.9,1,13:00:15.327,2
2021-01-22,2603,34.9,1,13:00:15.886,2
2021-01-22,2603,34.95,1,13:00:16.377,1
2021-01-22,2603,34.9,1,13:00:16.834,2
2021-01-22,2603,34.9,1,13:00:17.603,2
2021-01-22,2603,34.9,1,13:00:18.513,2
2021-01-22,2603,34.95,5,13:00:18.520,1
2021-01-22,2603,34.9,1,13:00:18.556,2
2021-01-22,2603,34.9,1,13:00:18.796,2
2021-01-22,2603,34.9,5,13:00:19.047,2
2021-01-22,2603,34.9,1,13:00:19.672,2
2021-01-22,2603,34.9,1,13:00:20.496,2
2021-01-22,2603,34.95,1,13:00:21.265,1
2021-01-22,2603,34.9,6,13:00:21.274,2
2021-01-22,2603,34.9,3,13:00:21.405,2
2021-01-22,2603,34.95,1,13:00:21.487,1
2021-01-22,2603,34.95,1,13:00:21.545,1
2021-01-22,2603,34.95,9,13:00:22.121,1
2021-01-22,2603,34.9,3,13:00:22.648,2
2021-01-22,2603,34.9,5,13:00:23.976,2
2021-01-22,2603,34.9,1,13:00:24.604,2
2021-01-22,2603,34.9,2,13:00:25.825,2
2021-01-22,2603,34.95,1,13:00:25.971,1
2021-01-22,2603,34.9,3,13:00:26.292,2
2021-01-22,2603,34.9,1,13:00:27.395,2
2021-01-22,2603,34.9,1,13:00:27.472,2
2021-01-22,2603,34.95,1,13:00:27.840,1
2021-01-22,2603,34.9,5,13:00:28.218,2
2021-01-22,2603,34.95,10,13:00:28.398,1
2021-01-22,2603,34.95,1,13:00:28.574,1
2021-01-22,2603,34.9,10,13:00:28.709,2
2021-01-22,2603,34.9,1,13:00:29.206,2
2021-01-22,2603,34.9,5,13:00:29.546,2
2021-01-22,2603,34.9,200,13:00:30.321,2
2021-01-22,2603,34.9,6,13:00:30.347,0
2021-01-22,2603,34.9,1,13:00:30.464,0
